"","concept","xPair","uxPair","keep_all","expID","subjectID","conditionProto","stimulus","prompt","key_press","darkSide","colorScale","colormap","darkSide2","sidePress","selectDark","X","Var1","darkrgb","darkAssoc_lot","darkAssoc_no","lightrgb","lightAssoc_lot","lightAssoc_no","plotID","rsquare","diffRating","darkAssoc","lightAssoc","diffLighting","darkL","darkA","darkB","lightL","lightA","lightB","SemDist","signSemDist","meanAssocDiff"
"894","fire",1418,7,FALSE,10,"12334",52,"img/fire_10_right_1.png","wild fire",39,1,10,1,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"895","fire",1418,7,FALSE,10,"13576",52,"img/fire_10_left_4.png","wild fire",39,0,10,4,1,0,0,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"896","fire",1418,7,FALSE,10,"16396",52,"img/fire_10_left_4.png","wild fire",37,0,10,4,1,1,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"897","fire",1418,7,FALSE,10,"16535",52,"img/fire_10_left_1.png","wild fire",37,0,10,1,1,1,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"898","fire",1418,7,FALSE,10,"17425",52,"img/fire_10_right_4.png","wild fire",39,1,10,4,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"899","fire",1418,7,FALSE,10,"13576",52,"img/fire_10_right_4.png","wild fire",37,1,10,4,0,1,0,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"900","fire",1418,7,FALSE,10,"17012",52,"img/fire_10_left_0.png","wild fire",37,0,10,0,1,1,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"901","fire",1418,7,FALSE,10,"16535",52,"img/fire_10_right_2.png","wild fire",39,1,10,2,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"902","fire",1418,7,FALSE,10,"10397",52,"img/fire_10_left_4.png","wild fire",37,0,10,4,1,1,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"903","fire",1418,7,FALSE,10,"17012",52,"img/fire_10_right_4.png","wild fire",39,1,10,4,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"904","fire",1418,7,FALSE,10,"19239",52,"img/fire_10_right_0.png","wild fire",37,1,10,0,0,1,0,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"905","fire",1418,7,FALSE,10,"12334",52,"img/fire_10_left_0.png","wild fire",37,0,10,0,1,1,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"906","fire",1418,7,FALSE,10,"19748",52,"img/fire_10_right_3.png","wild fire",39,1,10,3,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"907","fire",1418,7,FALSE,10,"10687",52,"img/fire_10_right_1.png","wild fire",39,1,10,1,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"908","fire",1418,7,FALSE,10,"10056",52,"img/fire_10_left_1.png","wild fire",39,0,10,1,1,0,0,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"909","fire",1418,7,FALSE,10,"16396",52,"img/fire_10_right_3.png","wild fire",39,1,10,3,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"910","fire",1418,7,FALSE,10,"14509",52,"img/fire_10_left_3.png","wild fire",39,0,10,3,1,0,0,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"911","fire",1418,7,FALSE,10,"19748",52,"img/fire_10_right_2.png","wild fire",39,1,10,2,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"912","fire",1418,7,FALSE,10,"17425",52,"img/fire_10_left_0.png","wild fire",37,0,10,0,1,1,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"913","fire",1418,7,FALSE,10,"17012",52,"img/fire_10_left_2.png","wild fire",37,0,10,2,1,1,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"914","fire",1418,7,FALSE,10,"19239",52,"img/fire_10_left_0.png","wild fire",39,0,10,0,1,0,0,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"915","fire",1418,7,FALSE,10,"16535",52,"img/fire_10_right_1.png","wild fire",39,1,10,1,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"916","fire",1418,7,FALSE,10,"19903",52,"img/fire_10_right_1.png","wild fire",39,1,10,1,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"917","fire",1418,7,FALSE,10,"19239",52,"img/fire_10_left_1.png","wild fire",39,0,10,1,1,0,0,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"918","fire",1418,7,FALSE,10,"14357",52,"img/fire_10_right_0.png","wild fire",39,1,10,0,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"919","fire",1418,7,FALSE,10,"10056",52,"img/fire_10_left_0.png","wild fire",39,0,10,0,1,0,0,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"920","fire",1418,7,FALSE,10,"19239",52,"img/fire_10_left_3.png","wild fire",39,0,10,3,1,0,0,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"921","fire",1418,7,FALSE,10,"19187",52,"img/fire_10_right_3.png","wild fire",39,1,10,3,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"922","fire",1418,7,FALSE,10,"16396",52,"img/fire_10_right_0.png","wild fire",39,1,10,0,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"923","fire",1418,7,FALSE,10,"16535",52,"img/fire_10_left_0.png","wild fire",37,0,10,0,1,1,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"924","fire",1418,7,FALSE,10,"19187",52,"img/fire_10_left_3.png","wild fire",37,0,10,3,1,1,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"925","fire",1418,7,FALSE,10,"19748",52,"img/fire_10_left_3.png","wild fire",37,0,10,3,1,1,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"926","fire",1418,7,FALSE,10,"10397",52,"img/fire_10_left_3.png","wild fire",37,0,10,3,1,1,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"927","fire",1418,7,FALSE,10,"12334",52,"img/fire_10_right_0.png","wild fire",39,1,10,0,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"928","fire",1418,7,FALSE,10,"19239",52,"img/fire_10_right_3.png","wild fire",37,1,10,3,0,1,0,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"929","fire",1418,7,FALSE,10,"13576",52,"img/fire_10_right_1.png","wild fire",39,1,10,1,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"930","fire",1418,7,FALSE,10,"19187",52,"img/fire_10_right_1.png","wild fire",39,1,10,1,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"931","fire",1418,7,FALSE,10,"12511",52,"img/fire_10_left_2.png","wild fire",37,0,10,2,1,1,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"932","fire",1418,7,FALSE,10,"12511",52,"img/fire_10_right_4.png","wild fire",39,1,10,4,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"933","fire",1418,7,FALSE,10,"19478",52,"img/fire_10_left_1.png","wild fire",37,0,10,1,1,1,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"934","fire",1418,7,FALSE,10,"12334",52,"img/fire_10_right_2.png","wild fire",39,1,10,2,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"935","fire",1418,7,FALSE,10,"14357",52,"img/fire_10_right_4.png","wild fire",39,1,10,4,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"936","fire",1418,7,FALSE,10,"13322",52,"img/fire_10_right_1.png","wild fire",39,1,10,1,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"937","fire",1418,7,FALSE,10,"10687",52,"img/fire_10_right_4.png","wild fire",39,1,10,4,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"938","fire",1418,7,FALSE,10,"16535",52,"img/fire_10_right_0.png","wild fire",39,1,10,0,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"939","fire",1418,7,FALSE,10,"19903",52,"img/fire_10_left_0.png","wild fire",37,0,10,0,1,1,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"940","fire",1418,7,FALSE,10,"19478",52,"img/fire_10_right_4.png","wild fire",39,1,10,4,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"941","fire",1418,7,FALSE,10,"14357",52,"img/fire_10_right_1.png","wild fire",39,1,10,1,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"942","fire",1418,7,FALSE,10,"19748",52,"img/fire_10_right_4.png","wild fire",39,1,10,4,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"943","fire",1418,7,FALSE,10,"19187",52,"img/fire_10_right_4.png","wild fire",39,1,10,4,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"944","fire",1418,7,FALSE,10,"12511",52,"img/fire_10_left_4.png","wild fire",37,0,10,4,1,1,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"945","fire",1418,7,FALSE,10,"13576",52,"img/fire_10_left_0.png","wild fire",39,0,10,0,1,0,0,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"946","fire",1418,7,FALSE,10,"16396",52,"img/fire_10_left_0.png","wild fire",37,0,10,0,1,1,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"947","fire",1418,7,FALSE,10,"17425",52,"img/fire_10_left_3.png","wild fire",37,0,10,3,1,1,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"948","fire",1418,7,FALSE,10,"13322",52,"img/fire_10_left_1.png","wild fire",37,0,10,1,1,1,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"949","fire",1418,7,FALSE,10,"14440",52,"img/fire_10_right_2.png","wild fire",37,1,10,2,0,1,0,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"950","fire",1418,7,FALSE,10,"17425",52,"img/fire_10_right_2.png","wild fire",39,1,10,2,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"951","fire",1418,7,FALSE,10,"10397",52,"img/fire_10_right_1.png","wild fire",39,1,10,1,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"952","fire",1418,7,FALSE,10,"14357",52,"img/fire_10_left_2.png","wild fire",37,0,10,2,1,1,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"953","fire",1418,7,FALSE,10,"16396",52,"img/fire_10_right_1.png","wild fire",39,1,10,1,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"954","fire",1418,7,FALSE,10,"11636",52,"img/fire_10_right_0.png","wild fire",39,1,10,0,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"955","fire",1418,7,FALSE,10,"14509",52,"img/fire_10_right_1.png","wild fire",39,1,10,1,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"956","fire",1418,7,FALSE,10,"17425",52,"img/fire_10_right_1.png","wild fire",39,1,10,1,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"957","fire",1418,7,FALSE,10,"10687",52,"img/fire_10_right_0.png","wild fire",39,1,10,0,0,0,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"958","fire",1418,7,FALSE,10,"12511",52,"img/fire_10_left_0.png","wild fire",37,0,10,0,1,1,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
"959","fire",1418,7,FALSE,10,"10687",52,"img/fire_10_left_3.png","wild fire",37,0,10,3,1,1,1,33,12,"#632b14",0.639333333333333,0.29725,"#73f5b0",0.168916666666667,0.715416666666667,184,0.86,-0.452236842,0.535460526,0.083223684,63,25,23.657,26.274,88,-51.24,22.349,0.889721962192902,0.889721962192902,-0.452236842
